[-0.07, -0.29, -0.03, 0.45, -0.48, 0.23, -0.14, 0.05, -0.4, 0.38, 0.04, -0.29, 0.36, 0.04, 0.22, 0.24, 0.38, -0.38, 0.19, 0.41, -0.11, -0.47, 0.19, -0.01, 0.24, 0.0, 0.22, -0.16, 0.31, -0.5, 0.03, 0.32, -0.47, -0.2, -0.44, 0.18, 0.43, -0.42, -0.27, -0.49, -0.45, 0.23, 0.02, -0.27, -0.15, 0.1, -0.42, -0.49, 0.0, 0.06, -0.02, -0.29, 0.35, -0.19, 0.17, 0.2, -0.45, -0.47, 0.49, 0.09, -0.4, -0.25, 0.06, 0.38, -0.02, -0.09, -0.02, 0.02, -0.3, 0.28, 0.19, -0.09, -0.47, -0.15, -0.06, 0.44, -0.19, -0.26, -0.12, -0.01, 0.01, -0.15, -0.19, -0.42, -0.23, 0.09, 0.08, 0.21, 0.45, 0.13, -0.38, -0.03, 0.04, 0.41, -0.35, 0.05, -0.13, 0.21, 0.29, -0.49, -0.09, -0.36, -0.13, -0.41, 0.35, 0.07, -0.09, -0.5, 0.1, -0.26, 0.31, 0.35, -0.48, -0.4, 0.35, -0.45, 0.47, 0.41, -0.25, -0.46, 0.44, 0.14, 0.2, 0.44, 0.29, -0.22, -0.32, -0.41, -0.35, -0.34, -0.18, -0.29, 0.22, 0.33, 0.19, 0.35, 0.2, -0.34, 0.47, 0.37, 0.31, -0.29, 0.04, -0.37, -0.45, 0.35, 0.09, -0.04, 0.14, -0.19, 0.18, 0.38, -0.29, -0.19, 0.45, -0.05, 0.16, -0.49, -0.47, -0.22, -0.11, -0.29, 0.36, 0.2, 0.4, -0.36, -0.42, -0.49, -0.4, 0.24, 0.11, 0.16, -0.04, -0.22, -0.38, -0.25, 0.1, -0.45, -0.16, -0.48, 0.26, 0.21, 0.19, 0.17, 0.22, -0.36, 0.12, 0.36, -0.45, 0.13, -0.32, -0.12, -0.03, 0.33, 0.11, -0.04]
[0.15, -0.17, 0.19, -0.31, -0.13, 0.46, -0.24, 0.23, 0.4, -0.23, 0.35, 0.0, -0.07, 0.21, -0.15, 0.36, -0.17, -0.4, 0.26, 0.32, 0.11, -0.36, -0.17, 0.48, 0.29, -0.04, 0.16, -0.32, 0.14, -0.26, -0.44, 0.01, 0.12, 0.48, 0.06, 0.28, -0.24, -0.26, -0.26, -0.47, 0.34, 0.32, -0.01, 0.27, 0.45, -0.46, 0.16, -0.37, -0.04, 0.14, -0.31, 0.01, -0.42, 0.31, 0.37, 0.48, 0.0, -0.38, 0.44, -0.39, -0.25, -0.38, 0.19, 0.48, 0.16, 0.06, -0.1, 0.1, -0.25, -0.01, 0.29, -0.45, -0.47, 0.05, -0.01, -0.48, 0.07, 0.48, -0.49, 0.15, -0.42, 0.07, -0.4, 0.14, 0.38, -0.39, 0.32, 0.18, 0.43, 0.21, 0.03, 0.46, -0.09, 0.38, -0.13, 0.45, 0.26, -0.1, -0.07, -0.21, 0.05, 0.41, -0.27, -0.47, -0.41, 0.4, 0.49, -0.11, -0.3, 0.47, -0.46, 0.44, -0.49, 0.01, -0.18, 0.15, -0.12, -0.27, -0.19, -0.35, -0.12, 0.07, -0.16, 0.47, -0.2, -0.42, -0.08, -0.19, 0.18, 0.36, 0.22, -0.05, -0.25, -0.27, -0.25, -0.06, -0.18, 0.11, -0.44, 0.2, 0.05, 0.08, 0.17, -0.45, -0.22, -0.26, -0.28, -0.26, 0.46, -0.15, 0.09, -0.17, 0.36, 0.1, 0.35, -0.19, 0.04, 0.12, -0.02, 0.16, -0.42, -0.5, -0.12, -0.48, 0.04, 0.49, -0.5, -0.2, -0.44, -0.23, 0.08, 0.09, -0.48, -0.13, 0.01, -0.27, -0.25, 0.21, -0.46, 0.19, 0.01, -0.01, 0.37, 0.39, 0.11, -0.18, 0.09, -0.41, -0.31, -0.36, -0.39, -0.5, 0.48, 0.04, -0.04, -0.06]
[-0.2, 0.3, -0.41, 0.48, -0.07, 0.39, 0.04, 0.49, 0.05, 0.16, 0.41, 0.49, 0.4, 0.26, -0.2, -0.36, 0.21, -0.43, 0.04, -0.13, -0.11, 0.22, -0.02, 0.16, -0.43, 0.24, -0.03, 0.32, 0.42, -0.22, 0.34, 0.27, -0.12, 0.21, -0.07, 0.4, -0.34, 0.31, 0.3, 0.49, -0.37, 0.47, 0.0, -0.39, -0.46, 0.45, 0.11, 0.17, -0.01, -0.17, -0.04, 0.13, 0.03, 0.41, 0.38, 0.19, 0.11, 0.05, -0.31, 0.4, -0.22, -0.26, 0.1, 0.43, 0.15, -0.16, 0.27, 0.38, 0.35, 0.29, 0.01, 0.17, 0.44, 0.18, 0.46, -0.29, -0.25, -0.41, 0.34, 0.16, 0.27, -0.41, -0.07, -0.49, 0.46, 0.11, 0.12, 0.42, 0.14, -0.06, 0.42, -0.07, 0.27, -0.49, 0.16, 0.17, -0.35, 0.44, 0.36, -0.34, -0.29, -0.36, -0.09, 0.39, 0.05, -0.09, 0.18, -0.07, -0.01, 0.29, -0.45, 0.4, 0.28, -0.33, -0.12, -0.06, -0.43, 0.46, -0.08, -0.18, 0.13, 0.27, 0.44, 0.29, -0.36, 0.06, -0.42, 0.32, -0.04, 0.08, 0.45, -0.27, 0.46, 0.05, 0.06, -0.05, 0.07, 0.08, -0.45, -0.2, -0.37, -0.1, 0.22, 0.31, 0.0, -0.3, 0.23, 0.25, 0.34, -0.07, -0.16, -0.45, -0.07, -0.08, -0.18, 0.26, 0.45, -0.1, -0.28, 0.44, -0.15, 0.19, 0.3, 0.34, 0.49, -0.12, 0.07, 0.37, 0.34, -0.08, 0.28, 0.36, 0.46, 0.46, -0.01, 0.07, -0.45, 0.48, 0.29, -0.18, 0.48, 0.2, -0.15, -0.49, 0.2, 0.33, -0.11, 0.28, -0.24, -0.26, 0.09, -0.13, 0.44, 0.08, -0.05, -0.07]
[0.04, -0.21, 0.5, -0.01, -0.05, 0.3, 0.28, -0.09, 0.1, -0.25, 0.0, 0.3, 0.3, 0.25, 0.38, 0.07, 0.5, -0.04, -0.05, -0.02, 0.24, -0.43, -0.1, 0.12, -0.44, 0.46, 0.39, 0.37, 0.44, -0.5, 0.05, -0.3, -0.13, 0.48, 0.35, -0.32, 0.42, 0.14, -0.43, 0.1, 0.43, 0.32, -0.07, -0.21, 0.16, -0.13, -0.19, -0.15, -0.37, -0.46, -0.2, -0.23, -0.34, 0.33, -0.46, 0.09, -0.2, 0.01, 0.28, 0.09, -0.11, -0.17, -0.33, 0.48, -0.14, -0.22, 0.47, 0.09, -0.41, 0.1, 0.43, -0.46, 0.14, -0.5, -0.37, 0.08, 0.17, -0.01, -0.15, 0.33, 0.5, 0.45, -0.22, 0.03, -0.26, 0.15, -0.14, 0.09, 0.01, -0.19, -0.46, -0.44, 0.01, 0.49, -0.26, -0.23, -0.32, 0.38, -0.37, 0.43, -0.43, 0.18, 0.16, 0.02, 0.24, -0.5, 0.18, 0.41, -0.43, 0.44, 0.3, -0.22, 0.21, 0.13, -0.02, -0.12, 0.5, 0.03, -0.41, 0.27, 0.3, 0.08, -0.32, 0.25, -0.11, -0.11, 0.47, 0.38, 0.27, 0.38, -0.19, 0.48, -0.32, -0.48, -0.37, -0.21, -0.39, -0.4, 0.25, -0.3, -0.11, -0.14, 0.47, 0.17, 0.27, 0.07, 0.49, 0.06, -0.28, -0.37, -0.37, 0.15, 0.46, 0.07, 0.06, -0.34, 0.43, -0.13, -0.13, 0.19, -0.05, 0.24, -0.16, 0.4, 0.09, -0.14, -0.11, -0.03, 0.07, 0.29, 0.02, 0.02, 0.0, -0.38, 0.45, -0.39, 0.11, 0.26, 0.41, 0.39, 0.11, -0.48, 0.23, -0.18, 0.06, 0.35, -0.16, 0.4, -0.14, -0.13, -0.36, 0.1, -0.43, 0.0, 0.02, 0.14]
[0.18, -0.03, 0.43, 0.07, -0.38, 0.36, 0.01, -0.28, 0.43, 0.12, -0.43, 0.24, 0.27, -0.09, 0.26, -0.17, -0.08, 0.35, 0.42, -0.36, 0.3, 0.42, 0.15, 0.38, 0.38, 0.39, -0.04, 0.11, -0.17, -0.42, -0.04, 0.08, -0.4, 0.3, 0.39, 0.0, -0.18, 0.16, -0.38, 0.13, 0.36, 0.47, 0.26, -0.35, 0.19, -0.31, 0.03, 0.24, -0.11, 0.34, -0.34, 0.21, 0.38, 0.2, 0.37, 0.23, 0.33, 0.38, -0.45, 0.39, 0.03, 0.12, 0.39, 0.14, -0.03, -0.18, 0.32, -0.37, -0.21, 0.09, -0.33, 0.38, 0.07, 0.48, -0.45, -0.27, 0.18, -0.15, 0.12, 0.22, 0.03, 0.42, -0.08, 0.38, -0.07, 0.34, -0.28, 0.42, 0.2, -0.25, 0.44, 0.36, -0.21, 0.46, -0.04, 0.02, 0.31, 0.35, 0.31, 0.48, 0.3, -0.2, 0.44, 0.02, -0.42, 0.15, 0.06, -0.48, 0.22, 0.14, -0.03, 0.42, -0.45, -0.05, -0.05, 0.18, -0.3, -0.26, 0.2, -0.45, -0.11, -0.07, 0.27, 0.0, -0.29, -0.41, 0.44, 0.1, 0.03, -0.37, -0.22, -0.03, 0.01, -0.04, 0.29, -0.44, 0.44, -0.03, -0.18, 0.44, -0.01, -0.23, -0.48, 0.03, -0.5, 0.4, -0.43, 0.21, 0.06, -0.41, 0.12, -0.15, 0.34, -0.2, 0.42, 0.14, -0.47, -0.34, 0.1, 0.01, 0.2, 0.37, -0.17, -0.49, 0.22, -0.22, -0.11, 0.09, -0.42, -0.32, -0.07, -0.27, -0.36, -0.24, 0.24, 0.41, -0.1, 0.23, -0.18, -0.28, 0.32, 0.45, 0.41, 0.4, 0.36, 0.01, -0.29, -0.19, -0.02, -0.06, 0.21, 0.03, 0.16, -0.2, 0.3, 0.34]
[0.46, -0.47, -0.5, -0.49, -0.26, -0.26, -0.49, 0.45, -0.21, -0.06, -0.07, -0.38, -0.32, -0.25, 0.2, 0.11, 0.08, -0.09, -0.39, 0.47, 0.38, 0.41, 0.27, 0.14, -0.26, 0.42, -0.44, 0.49, -0.4, 0.28, -0.01, -0.33, -0.11, 0.05, -0.22, 0.17, -0.3, -0.5, 0.47, -0.09, -0.15, -0.07, -0.37, 0.01, -0.06, -0.44, 0.47, -0.05, -0.05, 0.02, -0.29, -0.33, 0.44, 0.17, -0.22, -0.1, 0.23, 0.08, 0.25, -0.27, 0.17, -0.16, 0.16, 0.05, -0.3, -0.32, 0.43, -0.47, 0.39, -0.23, 0.21, 0.33, -0.34, -0.13, -0.18, -0.34, 0.14, -0.48, 0.05, -0.19, 0.42, 0.09, 0.15, -0.28, 0.43, 0.12, 0.18, 0.21, -0.26, 0.02, -0.19, -0.07, 0.04, 0.16, -0.27, -0.36, -0.11, 0.35, 0.14, -0.26, -0.15, 0.28, 0.08, 0.47, -0.07, 0.3, -0.1, -0.46, -0.22, 0.17, -0.06, 0.5, -0.35, 0.33, 0.03, 0.44, 0.4, 0.24, 0.15, -0.21, -0.04, -0.01, 0.46, 0.34, -0.28, -0.22, -0.29, -0.13, 0.5, 0.24, -0.44, -0.39, 0.29, -0.18, 0.03, 0.24, 0.13, 0.2, 0.41, -0.36, -0.38, -0.01, -0.04, -0.28, -0.47, -0.2, 0.19, 0.08, -0.11, 0.27, -0.22, -0.02, 0.17, -0.48, 0.47, 0.12, 0.31, -0.39, 0.03, 0.09, 0.22, 0.07, 0.27, -0.04, -0.05, -0.11, 0.15, 0.15, 0.29, 0.12, -0.45, 0.47, -0.22, -0.21, 0.42, -0.04, -0.15, -0.09, 0.05, -0.47, -0.49, -0.34, 0.42, 0.47, -0.28, 0.42, 0.37, 0.35, -0.16, 0.29, -0.33, -0.42, 0.47, -0.1, 0.18, 0.2]
[0.36, -0.19, 0.17, 0.3, 0.41, 0.33, -0.47, -0.29, 0.41, 0.1, -0.02, -0.23, 0.21, -0.19, 0.18, 0.43, -0.4, -0.08, -0.02, 0.45, 0.46, -0.03, 0.22, -0.26, 0.02, -0.23, 0.44, 0.09, -0.16, -0.05, 0.01, 0.11, 0.0, -0.45, 0.35, -0.01, 0.22, -0.32, 0.1, 0.11, 0.07, -0.45, -0.25, -0.37, 0.35, 0.24, 0.32, 0.08, -0.22, 0.39, 0.44, 0.4, -0.38, -0.07, -0.04, 0.1, -0.1, 0.05, 0.41, 0.5, -0.16, -0.38, -0.36, -0.29, 0.38, -0.08, -0.47, 0.38, -0.15, 0.4, 0.2, -0.48, 0.07, 0.31, 0.18, -0.15, -0.12, -0.13, -0.4, 0.18, -0.27, 0.07, 0.18, -0.41, 0.07, 0.03, 0.14, -0.46, -0.01, 0.17, 0.31, -0.49, -0.42, 0.28, 0.25, 0.05, -0.09, -0.41, -0.03, -0.01, 0.2, 0.43, 0.2, 0.25, -0.31, 0.23, -0.1, -0.25, 0.04, 0.41, -0.24, -0.14, -0.28, 0.45, 0.01, 0.38, -0.06, -0.36, 0.18, -0.07, 0.07, 0.31, -0.04, 0.35, 0.04, 0.21, 0.05, 0.01, -0.39, -0.01, 0.45, -0.03, -0.4, 0.23, 0.26, -0.45, 0.46, -0.5, -0.1, 0.27, 0.46, 0.48, 0.37, -0.22, 0.26, -0.46, 0.0, -0.03, -0.35, -0.49, 0.05, 0.37, 0.36, -0.15, -0.32, 0.04, 0.28, 0.5, -0.34, 0.02, -0.01, -0.14, 0.21, -0.07, 0.46, 0.12, -0.21, 0.44, -0.01, 0.06, -0.03, 0.33, 0.01, 0.22, -0.28, -0.17, 0.42, 0.36, 0.16, 0.32, -0.48, -0.01, 0.36, 0.17, -0.07, -0.21, -0.33, 0.17, 0.16, -0.36, -0.39, -0.22, -0.39, -0.03, -0.29, 0.35]
[0.17, 0.07, -0.44, 0.23, 0.45, 0.08, 0.38, 0.16, -0.32, -0.01, -0.09, 0.39, 0.04, 0.22, 0.25, 0.22, 0.22, -0.34, 0.26, -0.42, 0.5, -0.26, -0.1, -0.18, -0.15, -0.09, -0.4, 0.39, 0.28, 0.35, 0.26, 0.49, 0.09, 0.39, 0.18, -0.15, -0.15, -0.48, 0.14, 0.41, 0.12, -0.36, -0.15, 0.49, -0.3, -0.17, -0.31, 0.33, -0.37, -0.23, 0.44, 0.21, -0.39, -0.15, 0.22, 0.19, 0.26, -0.04, -0.27, -0.33, 0.41, -0.25, -0.14, 0.48, -0.27, -0.21, -0.21, -0.07, 0.18, 0.44, 0.48, 0.04, 0.11, 0.32, 0.36, -0.03, 0.31, 0.14, 0.49, 0.19, -0.01, -0.2, 0.43, -0.31, 0.09, 0.23, -0.23, -0.47, 0.24, -0.34, 0.05, -0.41, 0.13, 0.5, -0.25, 0.08, -0.19, 0.06, 0.22, -0.19, -0.48, 0.31, 0.23, -0.11, -0.47, 0.06, -0.25, -0.37, 0.17, -0.18, 0.4, -0.49, -0.44, 0.42, 0.37, 0.32, 0.14, -0.2, 0.05, -0.19, 0.38, -0.27, 0.0, -0.44, -0.07, -0.1, 0.35, 0.08, -0.02, 0.48, -0.39, -0.17, -0.12, 0.09, 0.2, 0.34, -0.47, -0.4, 0.17, 0.46, 0.2, 0.42, -0.46, -0.5, -0.44, -0.12, 0.01, -0.39, -0.43, -0.48, 0.07, 0.11, -0.05, 0.33, -0.16, -0.14, 0.34, 0.02, -0.23, -0.47, -0.35, 0.33, -0.01, 0.14, 0.16, 0.22, -0.47, 0.01, 0.45, 0.35, 0.38, 0.3, 0.07, -0.49, 0.31, 0.35, -0.06, -0.09, -0.5, 0.04, 0.01, 0.09, 0.49, -0.33, -0.01, 0.31, -0.18, 0.34, 0.08, -0.46, 0.08, 0.41, -0.32, 0.4, 0.39, -0.26]
[-0.33, -0.44, -0.03, 0.46, -0.34, 0.46, 0.06, -0.07, -0.5, -0.26, 0.0, -0.37, -0.04, -0.49, -0.16, -0.46, -0.41, 0.0, 0.35, 0.03, 0.43, 0.49, -0.47, 0.45, -0.05, 0.16, -0.35, 0.01, -0.32, 0.29, -0.37, -0.32, -0.46, 0.14, -0.29, 0.49, 0.19, -0.43, 0.48, 0.15, -0.06, 0.27, 0.34, -0.24, 0.07, -0.4, 0.19, 0.48, -0.11, 0.31, -0.17, -0.38, 0.5, 0.25, 0.5, -0.08, 0.49, -0.02, 0.33, 0.36, 0.47, 0.01, 0.24, 0.21, 0.33, -0.02, 0.43, -0.08, -0.33, -0.26, -0.33, 0.45, -0.41, -0.32, 0.14, 0.32, -0.39, -0.39, -0.37, 0.46, 0.48, 0.49, 0.47, -0.47, 0.12, 0.29, -0.23, 0.12, -0.42, 0.09, 0.17, -0.33, 0.25, 0.39, 0.47, -0.23, -0.49, -0.36, 0.08, 0.32, 0.25, -0.12, 0.15, 0.15, -0.06, -0.15, -0.02, 0.43, -0.03, 0.03, 0.17, -0.12, 0.21, 0.34, 0.32, 0.47, 0.08, -0.27, -0.01, -0.25, 0.48, 0.06, 0.11, -0.26, -0.04, 0.46, -0.07, -0.08, -0.27, 0.49, 0.22, 0.33, 0.01, 0.3, -0.04, -0.03, 0.33, -0.11, -0.32, -0.13, 0.13, 0.49, 0.27, 0.19, 0.33, -0.49, 0.31, -0.11, -0.15, -0.22, 0.43, -0.37, 0.34, 0.29, 0.42, 0.33, -0.41, -0.36, 0.22, -0.22, 0.04, 0.29, -0.26, -0.02, 0.45, -0.1, -0.16, -0.14, 0.03, 0.45, -0.01, -0.16, 0.12, -0.4, -0.14, 0.26, 0.08, 0.08, 0.28, -0.49, -0.29, 0.21, 0.03, 0.01, 0.4, -0.32, 0.19, -0.09, -0.3, 0.33, -0.25, 0.47, -0.01, 0.06, -0.38, -0.35]
[-0.17, -0.25, 0.09, -0.4, -0.22, 0.14, 0.4, 0.15, 0.18, -0.32, 0.23, -0.4, -0.47, 0.16, 0.11, -0.43, 0.24, -0.03, -0.31, 0.3, 0.26, 0.05, -0.07, 0.42, -0.01, -0.48, 0.46, -0.07, 0.26, -0.46, -0.23, 0.26, -0.15, 0.17, 0.26, -0.12, -0.42, 0.15, 0.01, 0.28, 0.02, -0.19, 0.39, -0.43, -0.21, -0.44, 0.37, -0.25, 0.07, 0.32, -0.22, 0.31, -0.35, 0.13, -0.09, -0.04, -0.22, 0.18, 0.22, 0.38, 0.31, -0.11, -0.25, 0.24, -0.37, -0.15, -0.26, -0.3, 0.31, -0.4, 0.27, 0.47, -0.44, 0.16, 0.47, 0.2, -0.18, -0.02, 0.25, -0.46, -0.27, 0.22, 0.26, -0.17, 0.27, 0.24, -0.3, 0.26, 0.35, 0.0, 0.05, 0.07, 0.1, -0.39, -0.43, -0.42, -0.2, 0.29, -0.42, -0.11, -0.39, -0.28, 0.24, -0.05, 0.21, 0.3, 0.39, 0.05, -0.42, -0.13, 0.42, 0.1, -0.05, 0.05, 0.29, 0.42, -0.39, 0.08, 0.3, 0.12, -0.15, 0.26, -0.27, -0.1, -0.14, -0.26, 0.33, 0.34, -0.39, 0.0, -0.29, -0.02, 0.32, -0.34, 0.24, 0.49, -0.08, 0.33, -0.23, 0.06, -0.38, -0.39, -0.41, 0.09, -0.5, 0.26, 0.22, -0.04, 0.37, -0.11, 0.48, 0.42, -0.27, 0.05, 0.34, 0.47, -0.43, -0.18, 0.18, 0.06, -0.28, 0.0, -0.31, 0.11, 0.31, 0.26, 0.09, -0.01, -0.36, -0.4, 0.12, -0.2, -0.46, -0.12, 0.27, 0.07, 0.48, -0.06, 0.2, 0.03, -0.14, 0.42, -0.4, -0.04, -0.37, 0.27, -0.05, 0.1, -0.15, -0.03, 0.34, 0.41, 0.27, -0.5, 0.34, -0.03]
