[0.22, -0.48, 0.37, 0.45, -0.17, 0.33, 0.38, -0.17, -0.46, -0.12, 0.07, 0.42, 0.38, 0.05, -0.41, 0.02, 0.01, 0.44, -0.2, -0.32, -0.15, 0.1, 0.48, -0.48, 0.41, 0.25, 0.43, -0.34, 0.44, 0.33, 0.42, 0.43, -0.05, -0.13, 0.14, 0.39, -0.32, 0.33, -0.15, -0.26, -0.19, 0.19, -0.03, 0.39, -0.4, 0.12, 0.22, 0.5, 0.07, 0.31, -0.28, 0.07, 0.13, -0.33, -0.27, -0.43, -0.18, -0.43, -0.31, 0.15, -0.15, -0.28, 0.41, 0.03, -0.11, -0.24, -0.24, -0.16, 0.39, 0.18, -0.46, -0.17, -0.13, 0.43, -0.17, -0.21, -0.06, 0.05, 0.17, -0.23, -0.2, -0.32, 0.18, -0.31, 0.44, 0.44, 0.31, 0.27, -0.35, 0.49, -0.22, 0.04, -0.43, 0.41, -0.31, -0.5, 0.18, 0.33, -0.37, 0.32, 0.43, -0.15, 0.1, 0.32, -0.39, 0.03, -0.31, -0.07, -0.35, 0.28, -0.19, 0.31, -0.48, 0.2, 0.42, 0.19, 0.33, 0.07, -0.4, 0.29, -0.17, -0.35, -0.27, -0.18, 0.5, 0.02, -0.47, 0.34, -0.49, 0.19, -0.48, -0.1, 0.45, -0.44, -0.13, -0.17, -0.4, -0.35, 0.05, 0.01, -0.18, 0.21, 0.39, -0.16, -0.34, 0.26, -0.04, 0.43, 0.13, 0.26, 0.42, -0.25, 0.34, -0.47, 0.25, 0.04, 0.19, -0.12, -0.33, -0.16, -0.03, 0.14, -0.12, -0.19, 0.4, 0.41, -0.22, 0.31, -0.49, -0.36, -0.08, 0.39, -0.44, 0.49, 0.38, 0.14, 0.23, 0.25, 0.33, 0.5, 0.36, -0.2, -0.08, 0.16, -0.06, -0.15, 0.28, -0.06, 0.1, 0.2, 0.05, -0.01, 0.38, -0.28, 0.46, -0.03]
[0.48, -0.31, -0.32, -0.44, -0.46, 0.09, 0.46, 0.19, -0.07, -0.12, -0.16, 0.21, -0.04, -0.36, 0.31, -0.4, 0.27, 0.47, 0.1, -0.08, 0.08, -0.36, 0.37, 0.49, -0.14, 0.33, -0.11, -0.18, -0.43, 0.25, -0.17, -0.41, -0.33, -0.06, -0.31, 0.47, -0.08, 0.15, 0.38, -0.36, -0.02, 0.08, 0.14, -0.11, -0.41, 0.26, 0.39, 0.22, -0.45, 0.09, 0.2, 0.0, -0.5, -0.36, -0.41, -0.3, -0.37, -0.4, -0.2, 0.42, 0.12, -0.05, -0.17, -0.46, -0.39, -0.09, -0.02, -0.19, 0.11, 0.4, -0.23, 0.13, 0.09, 0.18, 0.49, 0.07, -0.23, -0.18, 0.49, 0.29, 0.39, 0.27, 0.29, 0.27, -0.01, -0.41, -0.08, 0.3, -0.3, 0.29, 0.27, -0.41, -0.1, -0.14, 0.3, -0.25, -0.18, 0.32, 0.49, -0.23, 0.15, -0.23, -0.29, -0.05, -0.37, -0.31, -0.34, -0.17, 0.4, 0.28, 0.19, -0.23, -0.17, -0.28, -0.35, -0.33, -0.08, -0.45, -0.18, 0.16, -0.49, -0.34, 0.33, 0.0, -0.01, -0.33, 0.23, 0.48, -0.2, 0.32, 0.15, -0.44, -0.28, 0.16, 0.44, -0.14, 0.04, -0.11, 0.46, -0.01, -0.31, 0.06, -0.3, 0.13, -0.48, -0.13, -0.29, 0.28, -0.3, 0.21, 0.25, 0.16, -0.42, 0.36, 0.37, -0.33, 0.04, 0.19, 0.25, -0.13, 0.14, -0.09, -0.4, -0.43, 0.39, 0.06, -0.35, 0.31, 0.45, -0.07, -0.01, -0.25, 0.16, 0.23, -0.39, -0.49, 0.21, -0.33, -0.11, -0.18, 0.39, 0.18, -0.02, -0.26, -0.08, -0.36, 0.16, 0.34, 0.49, 0.43, -0.36, -0.29, 0.14, 0.04, -0.3, 0.13]
[-0.48, -0.43, -0.34, 0.03, 0.08, 0.46, -0.02, -0.41, 0.13, -0.13, 0.49, 0.28, -0.35, 0.28, -0.22, 0.32, -0.39, -0.11, -0.23, 0.46, -0.42, 0.28, -0.15, 0.19, 0.2, -0.47, -0.14, 0.02, -0.21, 0.1, 0.32, 0.4, -0.1, -0.33, 0.2, -0.17, -0.04, 0.14, 0.21, 0.09, 0.14, -0.13, 0.41, 0.29, -0.49, -0.07, -0.07, 0.23, 0.08, -0.43, 0.21, 0.4, 0.32, -0.48, -0.23, 0.07, 0.24, -0.13, -0.23, -0.36, 0.08, 0.46, 0.42, -0.25, 0.31, 0.43, 0.16, 0.25, 0.1, 0.5, 0.46, 0.49, 0.37, -0.46, 0.22, 0.04, -0.11, 0.42, 0.06, 0.43, -0.16, 0.04, 0.12, -0.26, -0.29, -0.22, -0.02, -0.05, 0.35, -0.43, 0.3, 0.22, -0.17, -0.04, -0.27, -0.23, -0.31, 0.1, 0.1, -0.48, 0.05, -0.33, -0.42, -0.25, -0.1, 0.2, 0.42, -0.3, 0.2, 0.04, -0.43, 0.0, -0.18, -0.07, 0.26, -0.3, -0.37, -0.07, 0.23, 0.18, 0.0, 0.17, 0.39, -0.33, 0.48, 0.25, 0.45, 0.0, -0.06, -0.07, -0.26, -0.05, -0.28, -0.14, -0.29, -0.27, 0.4, 0.46, 0.15, -0.17, 0.02, -0.09, -0.23, -0.24, -0.05, -0.27, -0.14, 0.34, -0.41, -0.37, -0.42, -0.45, 0.03, 0.26, 0.26, -0.38, 0.06, 0.32, -0.29, 0.13, -0.24, -0.01, -0.4, -0.25, -0.28, 0.36, -0.46, -0.22, 0.26, 0.05, 0.03, -0.39, -0.1, 0.28, -0.27, 0.44, 0.4, 0.4, 0.47, 0.48, -0.22, -0.27, -0.42, -0.01, 0.36, 0.44, 0.46, 0.44, -0.22, -0.34, -0.49, -0.41, 0.03, -0.38, -0.45, 0.25]
[0.4, 0.31, 0.45, 0.41, 0.01, -0.05, 0.32, -0.07, -0.39, 0.07, 0.1, -0.09, 0.01, 0.12, -0.13, 0.5, 0.27, 0.44, 0.11, -0.18, -0.12, 0.08, 0.04, -0.28, 0.09, -0.21, -0.02, 0.17, 0.16, -0.38, 0.12, 0.18, -0.46, 0.07, -0.49, 0.08, 0.25, -0.08, 0.15, -0.1, -0.49, -0.27, 0.03, 0.02, 0.25, 0.03, -0.41, -0.15, 0.35, -0.35, -0.02, -0.22, 0.26, -0.35, 0.11, 0.07, 0.35, -0.33, 0.14, 0.24, -0.46, -0.09, 0.1, -0.14, 0.12, 0.45, -0.03, -0.08, 0.01, 0.5, -0.2, -0.47, -0.13, -0.09, 0.4, -0.2, -0.49, 0.26, -0.43, 0.34, 0.36, 0.19, -0.09, -0.18, 0.11, 0.26, 0.4, 0.3, 0.07, -0.25, -0.3, -0.39, 0.36, 0.37, -0.37, -0.17, 0.27, -0.5, 0.32, -0.09, 0.05, -0.33, -0.45, -0.5, -0.3, 0.25, 0.49, -0.3, 0.17, 0.34, -0.17, -0.15, -0.14, 0.0, 0.35, 0.02, -0.11, -0.13, 0.01, -0.17, 0.22, -0.27, -0.49, -0.17, 0.42, 0.2, -0.24, 0.45, -0.23, -0.28, 0.38, 0.1, -0.29, -0.26, 0.23, -0.18, -0.02, 0.47, -0.39, -0.15, -0.08, -0.3, 0.09, -0.15, -0.15, -0.31, -0.17, -0.32, 0.09, -0.19, -0.46, -0.24, 0.02, -0.04, 0.23, 0.15, 0.21, 0.37, 0.04, -0.41, -0.11, 0.29, -0.38, 0.39, 0.39, -0.15, -0.03, 0.39, -0.45, -0.42, -0.19, 0.49, -0.34, 0.15, -0.07, 0.48, 0.08, -0.36, 0.38, -0.06, -0.4, 0.28, -0.05, -0.22, 0.34, -0.27, 0.26, 0.39, -0.25, -0.21, -0.46, 0.19, -0.25, -0.25, 0.25, 0.23]
[0.4, -0.25, -0.18, -0.14, 0.15, 0.05, 0.03, 0.28, -0.14, 0.48, 0.11, -0.29, 0.48, 0.29, -0.04, 0.14, 0.28, 0.21, -0.45, 0.3, -0.39, 0.02, 0.22, 0.16, 0.32, 0.26, -0.49, -0.05, -0.3, -0.19, -0.22, -0.41, 0.3, -0.23, 0.06, 0.04, -0.36, -0.33, 0.42, -0.05, -0.18, 0.43, -0.47, 0.03, 0.06, 0.02, 0.12, -0.4, -0.41, -0.26, -0.39, 0.45, -0.47, -0.09, 0.29, 0.02, -0.31, 0.05, 0.38, -0.43, 0.34, 0.34, 0.01, 0.05, 0.22, 0.08, 0.17, -0.45, 0.42, -0.19, -0.34, -0.24, -0.33, -0.06, -0.12, 0.02, 0.11, -0.29, -0.28, -0.33, 0.29, 0.21, 0.04, -0.1, -0.2, -0.16, -0.07, -0.36, -0.16, 0.12, -0.22, -0.14, -0.49, -0.41, 0.41, -0.49, 0.35, -0.39, -0.1, -0.33, 0.07, -0.39, -0.16, 0.27, -0.47, 0.06, -0.44, -0.09, 0.05, -0.14, -0.27, -0.28, -0.17, -0.22, -0.44, -0.26, -0.16, 0.45, 0.24, 0.47, 0.33, -0.33, -0.21, -0.15, -0.32, 0.18, 0.31, 0.17, 0.04, 0.17, 0.32, -0.2, 0.45, -0.34, -0.34, -0.31, -0.44, -0.17, 0.03, -0.05, 0.34, -0.39, -0.3, 0.47, -0.18, 0.24, 0.44, 0.18, -0.15, 0.22, 0.46, -0.22, 0.17, -0.09, 0.04, -0.35, -0.21, -0.31, -0.02, 0.15, 0.5, -0.05, 0.12, -0.17, 0.45, -0.15, -0.28, -0.18, 0.11, 0.01, 0.31, 0.37, 0.09, 0.12, 0.38, -0.23, -0.31, 0.45, -0.36, 0.48, 0.05, -0.42, -0.03, -0.05, -0.24, 0.03, 0.05, 0.04, -0.06, -0.05, -0.25, 0.12, 0.22, 0.01, 0.18, -0.31]
[-0.29, -0.13, 0.35, 0.25, 0.02, -0.18, 0.04, 0.38, 0.09, 0.2, -0.19, 0.34, -0.34, -0.16, 0.03, 0.0, -0.11, 0.18, -0.35, -0.3, -0.04, -0.44, -0.17, 0.04, 0.03, 0.17, 0.1, -0.34, -0.38, -0.45, -0.32, -0.45, 0.15, -0.17, 0.24, -0.24, 0.32, -0.42, -0.38, -0.2, 0.24, 0.4, 0.4, -0.19, 0.37, 0.36, 0.35, 0.36, 0.48, 0.26, 0.32, 0.28, 0.3, 0.49, 0.14, 0.35, -0.29, 0.12, 0.28, -0.39, 0.12, -0.12, -0.49, 0.2, 0.45, -0.36, -0.26, 0.29, 0.27, -0.1, 0.41, 0.01, 0.46, -0.05, 0.28, 0.28, -0.4, -0.27, -0.49, -0.26, 0.14, -0.44, 0.23, -0.41, -0.37, 0.03, 0.01, 0.19, -0.44, 0.36, 0.38, 0.13, 0.28, -0.24, -0.1, 0.14, 0.05, 0.46, 0.06, -0.21, 0.18, 0.13, -0.31, 0.04, 0.44, -0.41, 0.47, -0.45, 0.41, -0.36, 0.2, 0.08, -0.25, 0.24, 0.15, -0.41, 0.24, -0.37, -0.21, 0.01, 0.17, 0.32, 0.22, 0.23, 0.13, -0.39, 0.44, -0.16, 0.27, -0.17, 0.05, -0.22, -0.42, 0.41, 0.49, 0.1, -0.24, 0.03, -0.42, -0.32, -0.34, 0.16, -0.41, 0.15, 0.3, 0.26, 0.05, -0.09, -0.07, 0.07, -0.39, -0.08, 0.06, 0.19, 0.0, -0.36, 0.48, -0.16, 0.17, 0.41, -0.24, -0.03, 0.49, 0.2, 0.35, -0.46, 0.0, 0.18, 0.1, -0.27, -0.05, -0.46, 0.46, 0.09, -0.12, -0.04, -0.26, 0.19, -0.22, 0.15, 0.49, -0.17, 0.3, -0.34, -0.02, 0.15, 0.2, -0.43, 0.31, -0.43, -0.26, -0.05, -0.45, -0.17, 0.32, 0.0]
[-0.2, -0.15, -0.34, -0.15, -0.44, -0.14, -0.39, -0.24, 0.35, -0.14, 0.45, 0.32, 0.47, 0.44, 0.41, 0.03, 0.35, 0.18, -0.26, -0.29, 0.47, 0.32, -0.31, 0.25, -0.32, 0.03, 0.19, -0.14, 0.32, 0.16, -0.36, -0.12, -0.08, -0.49, 0.01, -0.08, -0.05, -0.49, 0.39, -0.1, -0.16, 0.04, -0.2, -0.42, 0.48, 0.38, -0.24, -0.28, -0.3, -0.48, -0.11, -0.35, -0.46, 0.41, 0.39, 0.0, -0.38, -0.44, 0.43, -0.07, -0.47, 0.04, -0.49, 0.11, 0.21, -0.4, -0.09, -0.1, 0.47, -0.21, 0.04, 0.23, -0.06, -0.05, -0.02, 0.49, -0.39, -0.22, 0.22, 0.29, 0.11, 0.4, 0.13, -0.49, -0.19, -0.46, 0.39, 0.49, 0.36, -0.36, -0.31, 0.07, 0.36, -0.49, -0.01, -0.07, -0.25, 0.28, 0.43, 0.33, 0.07, 0.11, 0.31, -0.19, -0.2, 0.37, -0.48, 0.4, -0.35, -0.37, -0.38, -0.13, 0.49, 0.1, -0.42, 0.44, 0.35, 0.29, -0.45, 0.38, 0.09, -0.13, 0.16, 0.19, -0.42, 0.28, 0.43, -0.24, 0.17, 0.18, -0.47, 0.18, -0.42, -0.15, 0.35, 0.11, -0.47, -0.29, -0.1, -0.27, 0.08, 0.38, -0.15, -0.11, -0.17, 0.43, -0.4, 0.19, -0.24, -0.09, -0.26, 0.38, 0.15, 0.39, -0.46, -0.44, 0.04, -0.33, -0.21, 0.19, 0.31, -0.31, 0.07, -0.01, -0.28, 0.09, -0.47, 0.05, 0.34, 0.4, 0.27, -0.28, 0.08, -0.44, 0.23, -0.17, -0.2, 0.22, 0.05, 0.31, -0.19, -0.05, 0.4, -0.04, 0.14, -0.17, -0.19, -0.15, 0.47, 0.44, -0.24, 0.46, -0.47, 0.43, -0.29, -0.49]
[-0.48, 0.0, -0.34, 0.28, 0.36, 0.45, -0.38, 0.34, 0.43, 0.02, 0.25, -0.01, 0.31, -0.48, 0.06, -0.22, -0.25, -0.36, -0.45, 0.43, -0.42, 0.26, -0.25, 0.36, -0.33, 0.47, -0.46, 0.17, 0.47, -0.02, -0.29, 0.02, 0.14, 0.28, 0.28, 0.08, -0.34, -0.15, 0.25, -0.13, -0.35, -0.07, 0.17, 0.23, 0.21, 0.33, 0.38, 0.13, 0.13, 0.43, 0.46, 0.02, 0.33, -0.2, -0.36, -0.41, -0.19, -0.25, -0.46, -0.13, 0.0, -0.28, -0.03, 0.2, 0.05, 0.27, 0.04, -0.46, 0.19, 0.04, 0.2, -0.17, 0.36, 0.39, 0.1, 0.46, 0.47, -0.45, 0.43, 0.4, -0.14, 0.31, 0.47, -0.32, 0.15, -0.37, 0.07, -0.38, -0.43, 0.27, -0.15, -0.47, 0.27, 0.23, 0.26, -0.41, 0.17, 0.21, -0.35, -0.26, -0.43, 0.4, -0.44, -0.25, -0.08, -0.31, 0.15, 0.34, -0.28, -0.18, -0.07, -0.05, 0.04, -0.48, -0.01, -0.14, 0.46, -0.04, 0.33, 0.38, -0.07, 0.16, 0.38, -0.46, 0.44, -0.18, -0.06, 0.16, -0.49, 0.19, -0.35, -0.21, -0.43, 0.32, -0.13, -0.35, 0.33, -0.16, 0.35, 0.27, -0.41, -0.14, 0.42, -0.07, 0.26, 0.0, -0.3, -0.23, -0.42, 0.2, -0.18, 0.37, 0.07, -0.27, -0.06, 0.11, -0.18, 0.47, -0.48, 0.09, -0.4, -0.48, 0.1, -0.48, 0.47, -0.34, 0.31, -0.33, 0.38, 0.23, 0.25, 0.11, -0.18, 0.06, -0.33, 0.09, -0.34, -0.11, -0.28, 0.25, -0.21, -0.27, -0.35, -0.48, -0.26, 0.15, 0.25, -0.23, 0.38, -0.48, -0.21, 0.25, -0.1, 0.39, 0.25, -0.17]
[-0.29, -0.02, 0.02, -0.14, 0.4, 0.14, 0.09, -0.11, -0.29, -0.13, 0.32, 0.03, -0.25, 0.08, 0.39, -0.46, -0.23, 0.0, -0.11, -0.11, 0.13, 0.1, 0.04, -0.29, 0.41, 0.48, 0.27, 0.06, -0.3, 0.2, 0.08, -0.37, -0.07, -0.38, 0.12, -0.04, 0.12, -0.16, -0.27, 0.42, 0.16, -0.21, -0.18, 0.15, 0.24, -0.3, 0.37, -0.22, 0.17, -0.01, -0.28, -0.2, -0.18, 0.13, 0.31, 0.43, -0.2, 0.16, 0.03, -0.44, -0.24, 0.33, 0.49, -0.3, 0.2, -0.2, 0.17, 0.24, 0.23, -0.13, -0.1, 0.02, 0.06, 0.49, 0.5, -0.49, 0.32, 0.48, 0.46, 0.15, 0.16, -0.15, 0.34, 0.34, 0.26, 0.48, 0.08, -0.33, -0.22, -0.47, -0.44, 0.42, -0.41, 0.35, -0.02, 0.44, 0.41, -0.34, -0.2, 0.11, -0.19, -0.2, 0.2, 0.22, 0.3, 0.35, 0.28, 0.12, -0.37, 0.03, 0.29, 0.39, -0.35, 0.49, -0.5, 0.4, 0.46, 0.13, -0.23, -0.34, 0.46, -0.07, -0.4, 0.4, -0.11, 0.07, -0.13, 0.21, -0.33, -0.3, 0.42, 0.01, 0.46, 0.03, -0.23, -0.19, 0.13, 0.49, 0.4, -0.38, -0.21, -0.26, -0.48, 0.1, 0.22, -0.3, 0.14, 0.09, 0.4, 0.05, -0.46, -0.2, 0.1, 0.44, 0.28, -0.08, -0.31, -0.23, 0.38, -0.25, 0.13, 0.2, 0.44, 0.31, 0.07, 0.18, -0.45, 0.35, 0.1, 0.11, 0.14, -0.13, -0.19, -0.06, 0.16, -0.28, 0.43, 0.16, -0.42, -0.45, -0.17, -0.43, -0.43, 0.48, -0.09, 0.22, -0.26, -0.41, 0.32, -0.12, -0.19, -0.02, 0.38, -0.26, -0.45, 0.11]
[-0.42, 0.19, 0.36, -0.16, 0.37, 0.06, 0.28, -0.25, 0.25, -0.32, 0.04, 0.11, 0.39, 0.37, -0.47, 0.0, -0.27, 0.21, 0.24, 0.33, -0.42, -0.45, -0.1, 0.36, -0.07, 0.43, 0.29, 0.16, -0.01, 0.46, -0.13, -0.25, -0.23, -0.28, -0.1, 0.01, 0.04, 0.36, 0.1, -0.29, 0.36, -0.05, -0.35, 0.07, -0.45, -0.49, -0.45, -0.13, 0.24, -0.04, -0.03, 0.31, -0.17, -0.4, 0.17, -0.01, 0.37, 0.34, 0.11, 0.15, 0.0, 0.45, 0.46, -0.16, 0.22, 0.21, 0.1, -0.16, -0.49, 0.5, 0.22, 0.1, 0.08, -0.32, 0.02, -0.1, 0.05, -0.13, -0.14, 0.29, 0.29, -0.27, 0.49, 0.32, 0.3, 0.38, -0.45, -0.29, -0.1, 0.04, 0.17, -0.32, 0.07, -0.03, -0.45, -0.24, 0.49, -0.09, 0.13, 0.11, 0.39, -0.08, 0.34, 0.18, 0.47, -0.18, 0.47, 0.45, 0.02, 0.14, -0.32, 0.35, -0.14, 0.08, 0.32, 0.24, 0.36, 0.32, 0.28, 0.33, 0.4, -0.17, -0.31, 0.03, 0.14, 0.09, -0.22, -0.13, 0.06, 0.21, -0.06, 0.39, -0.11, 0.06, 0.01, -0.22, 0.22, 0.46, 0.32, -0.29, -0.21, 0.32, -0.46, -0.34, -0.11, 0.47, -0.25, 0.34, -0.28, 0.35, -0.48, -0.13, -0.43, 0.26, 0.28, -0.13, 0.46, -0.35, 0.02, -0.17, 0.28, 0.36, -0.38, 0.29, 0.05, -0.33, 0.35, -0.13, -0.22, -0.06, -0.25, -0.1, -0.18, -0.04, -0.13, -0.18, -0.27, -0.31, -0.41, -0.04, 0.08, 0.41, 0.25, -0.11, 0.01, 0.18, -0.39, 0.07, 0.49, 0.17, 0.27, -0.13, -0.4, 0.15, 0.22, 0.32]
